SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22017,1610612760,OKC,Oklahoma City Thunder,0021700765,2018-02-01,OKC @ DEN,L,240,124,51,98,0.52,9,28,0.321,13,17,0.765,9,31,40,34,5,6,7,18,-3.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700744,2018-01-30,OKC @ WAS,L,241,96,30,80,0.375,9,32,0.281,27,34,0.794,14,38,52,19,7,8,20,24,-6.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700736,2018-01-28,OKC vs. PHI,W,242,122,45,92,0.489,10,33,0.303,22,30,0.733,17,24,41,21,7,3,10,25,10.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700724,2018-01-27,OKC @ DET,W,239,121,45,93,0.484,14,33,0.424,17,23,0.739,13,30,43,23,9,2,9,20,13.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700711,2018-01-25,OKC vs. WAS,W,240,121,45,87,0.517,9,27,0.333,22,29,0.759,13,27,40,18,16,6,14,15,9.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700697,2018-01-23,OKC vs. BKN,W,239,109,40,94,0.426,7,25,0.28,22,32,0.688,16,34,50,12,7,4,4,18,1.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700674,2018-01-20,OKC @ CLE,W,240,148,58,100,0.58,14,30,0.467,18,28,0.643,16,36,52,37,9,2,13,23,24.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700660,2018-01-17,OKC vs. LAL,W,240,114,46,95,0.484,12,35,0.343,10,12,0.833,21,33,54,22,10,6,16,14,24.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700643,2018-01-15,OKC vs. SAC,W,239,95,36,86,0.419,9,30,0.3,14,29,0.483,18,41,59,20,10,6,18,19,7.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700629,2018-01-13,OKC @ CHA,W,239,101,39,97,0.402,8,26,0.308,15,20,0.75,19,38,57,17,8,9,9,22,10.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700611,2018-01-10,OKC @ MIN,L,238,88,32,80,0.4,6,25,0.24,18,24,0.75,10,31,41,13,9,2,18,22,-16.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700600,2018-01-09,OKC vs. POR,L,240,106,37,84,0.44,13,31,0.419,19,26,0.731,11,27,38,20,6,4,14,17,-11.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700588,2018-01-07,OKC @ PHX,L,240,100,40,86,0.465,8,27,0.296,12,21,0.571,8,34,42,23,7,7,11,17,-14.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700567,2018-01-04,OKC @ LAC,W,240,127,51,95,0.537,15,34,0.441,10,14,0.714,11,35,46,23,4,6,13,23,12.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700565,2018-01-03,OKC @ LAL,W,240,133,56,93,0.602,14,30,0.467,7,9,0.778,7,37,44,36,12,5,9,17,37.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700541,2017-12-31,OKC vs. DAL,L,241,113,43,89,0.483,10,32,0.313,17,23,0.739,11,34,45,18,4,4,11,20,-3.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700526,2017-12-29,OKC vs. MIL,L,240,95,38,83,0.458,7,25,0.28,12,20,0.6,10,35,45,16,5,5,12,19,-2.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700512,2017-12-27,OKC vs. TOR,W,240,124,46,87,0.529,9,25,0.36,23,33,0.697,15,37,52,25,9,7,12,26,17.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700496,2017-12-25,OKC vs. HOU,W,240,112,43,79,0.544,8,18,0.444,18,23,0.783,9,31,40,21,9,10,14,20,5.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700488,2017-12-23,OKC @ UTA,W,239,103,39,88,0.443,12,29,0.414,13,16,0.813,15,30,45,18,9,5,7,16,14.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700477,2017-12-22,OKC vs. ATL,W,241,120,44,82,0.537,13,25,0.52,19,31,0.613,15,25,40,24,11,5,19,18,3.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700460,2017-12-20,OKC vs. UTA,W,240,107,40,77,0.519,8,23,0.348,19,22,0.864,8,34,42,23,15,5,13,26,28.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700447,2017-12-18,OKC vs. DEN,W,241,95,39,81,0.481,7,24,0.292,10,15,0.667,6,34,40,13,9,5,10,13,1.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700431,2017-12-16,OKC @ NYK,L,240,96,36,85,0.424,12,27,0.444,12,20,0.6,16,26,42,18,9,7,14,22,-15.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700421,2017-12-15,OKC @ PHI,W,316,119,47,113,0.416,15,35,0.429,10,19,0.526,18,42,60,28,10,5,18,21,2.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700404,2017-12-13,OKC @ IND,W,240,100,36,88,0.409,13,29,0.448,15,24,0.625,17,35,52,26,10,6,13,12,5.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700394,2017-12-11,OKC vs. CHA,L,240,103,35,85,0.412,9,26,0.346,24,25,0.96,11,28,39,16,4,2,14,19,-13.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700382,2017-12-09,OKC @ MEM,W,267,102,36,92,0.391,12,34,0.353,18,31,0.581,17,30,47,18,7,5,10,21,1.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700365,2017-12-07,OKC @ BKN,L,241,95,38,98,0.388,7,24,0.292,12,23,0.522,17,37,54,18,6,3,12,25,-5.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700351,2017-12-05,OKC vs. UTA,W,240,100,39,81,0.481,4,18,0.222,18,26,0.692,12,34,46,18,11,6,18,18,6.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700337,2017-12-03,OKC vs. SAS,W,239,90,37,87,0.425,6,22,0.273,10,21,0.476,15,32,47,21,8,2,20,19,3.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700324,2017-12-01,OKC vs. MIN,W,240,111,41,79,0.519,8,26,0.308,21,22,0.955,13,29,42,28,7,7,18,24,4.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700304,2017-11-29,OKC @ ORL,L,240,108,38,96,0.396,12,32,0.375,20,30,0.667,21,27,48,17,8,5,13,20,-13.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700283,2017-11-25,OKC @ DAL,L,241,81,29,80,0.363,13,35,0.371,10,13,0.769,8,31,39,24,12,1,17,15,-16.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700273,2017-11-24,OKC vs. DET,L,240,98,42,98,0.429,8,32,0.25,6,8,0.75,13,32,45,22,13,6,14,12,-1.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700263,2017-11-22,OKC vs. GSW,W,241,108,41,90,0.456,8,25,0.32,18,26,0.692,13,37,50,16,15,5,16,21,17.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700248,2017-11-20,OKC @ NOP,L,240,107,38,89,0.427,11,35,0.314,20,26,0.769,9,31,40,22,14,2,14,25,-7.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700223,2017-11-17,OKC @ SAS,L,241,101,39,89,0.438,9,23,0.391,14,21,0.667,13,28,41,24,7,3,8,22,-3.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700212,2017-11-15,OKC vs. CHI,W,241,92,26,72,0.361,8,30,0.267,32,37,0.865,11,37,48,15,7,2,13,19,13.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700191,2017-11-12,OKC vs. DAL,W,239,112,36,72,0.5,15,32,0.469,25,33,0.758,3,34,37,21,10,4,15,23,13.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700172,2017-11-10,OKC vs. LAC,W,241,120,40,78,0.513,11,26,0.423,29,40,0.725,11,29,40,23,8,7,11,29,9.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700168,2017-11-09,OKC @ DEN,L,240,94,38,90,0.422,11,30,0.367,7,14,0.5,18,26,44,16,15,7,16,23,-8.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700158,2017-11-07,OKC @ SAC,L,241,86,29,86,0.337,10,37,0.27,18,23,0.783,9,35,44,15,16,2,14,17,-8.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700144,2017-11-05,OKC @ POR,L,241,99,40,89,0.449,11,33,0.333,8,15,0.533,6,26,32,17,11,2,11,27,-4.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700129,2017-11-03,OKC vs. BOS,L,241,94,35,87,0.402,13,35,0.371,11,14,0.786,11,37,48,20,4,7,12,18,-7.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700103,2017-10-31,OKC @ MIL,W,241,110,40,81,0.494,12,28,0.429,18,21,0.857,9,37,46,24,6,3,15,20,19.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700079,2017-10-28,OKC @ CHI,W,239,101,39,88,0.443,13,34,0.382,10,14,0.714,11,41,52,28,16,8,11,17,32.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700074,2017-10-27,OKC @ MIN,L,241,116,43,86,0.5,8,28,0.286,22,25,0.88,11,24,35,19,8,9,14,29,-3.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700060,2017-10-25,OKC vs. IND,W,241,114,43,89,0.483,10,27,0.37,18,26,0.692,16,33,49,26,8,8,21,27,18.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700039,2017-10-22,OKC vs. MIN,L,239,113,46,96,0.479,11,31,0.355,10,16,0.625,9,27,36,26,9,6,11,22,-2.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700036,2017-10-21,OKC @ UTA,L,242,87,32,78,0.41,11,33,0.333,12,19,0.632,8,30,38,15,14,4,17,16,-9.0
22017,1610612760,OKC,Oklahoma City Thunder,0021700015,2017-10-19,OKC vs. NYK,W,242,105,39,90,0.433,11,38,0.289,16,22,0.727,13,28,41,26,14,7,18,22,21.0
12017,1610612760,OKC,Oklahoma City Thunder,0011700056,2017-10-10,OKC @ DEN,W,242,96,39,91,0.429,15,38,0.395,3,8,0.375,12,44,56,24,9,8,19,25,10.0
12017,1610612760,OKC,Oklahoma City Thunder,0011700039,2017-10-08,OKC vs. MEL,W,240,86,28,82,0.341,7,28,0.25,23,31,0.742,16,30,46,13,9,10,14,25,1.0
12017,1610612760,OKC,Oklahoma City Thunder,0011700033,2017-10-06,OKC vs. NOP,W,241,102,36,74,0.486,11,32,0.344,19,30,0.633,3,43,46,22,5,3,20,25,11.0
12017,1610612760,OKC,Oklahoma City Thunder,0011700013,2017-10-03,OKC vs. HOU,L,239,97,31,76,0.408,10,26,0.385,25,31,0.806,10,34,44,16,4,5,18,23,-7.0
22017,1610612760,OKC,Oklahoma City Thunder,1421700019,2017-07-06,OKC @ IND,L,201,80,27,60,0.45,6,22,0.273,20,25,0.8,6,20,26,16,7,3,15,24,-9.0
22017,1610612760,OKC,Oklahoma City Thunder,1421700014,2017-07-05,OKC vs. DAL,L,200,75,27,58,0.466,9,21,0.429,12,21,0.571,7,26,33,16,2,3,19,20,-21.0
22017,1610612760,OKC,Oklahoma City Thunder,1421700011,2017-07-04,OKC vs. CHA,L,199,81,28,68,0.412,8,20,0.4,17,24,0.708,10,26,36,19,6,6,15,26,-14.0
22017,1610612760,OKC,Oklahoma City Thunder,1421700008,2017-07-03,OKC vs. NYK,W,199,99,40,80,0.5,13,25,0.52,6,12,0.5,16,22,38,23,5,4,12,19,12.0
22017,1610612760,OKC,Oklahoma City Thunder,1421700004,2017-07-01,OKC @ DET,W,201,92,30,70,0.429,7,19,0.368,25,33,0.758,12,32,44,16,9,4,14,21,1.0
42016,1610612760,OKC,Oklahoma City Thunder,0041600165,2017-04-25,OKC @ HOU,L,240,99,35,91,0.385,10,38,0.263,19,29,0.655,18,31,49,16,7,7,13,27,-6.0
42016,1610612760,OKC,Oklahoma City Thunder,0041600164,2017-04-23,OKC vs. HOU,L,240,109,42,85,0.494,7,19,0.368,18,32,0.563,10,30,40,20,10,12,17,20,-4.0
42016,1610612760,OKC,Oklahoma City Thunder,0041600163,2017-04-21,OKC vs. HOU,W,239,115,46,83,0.554,9,19,0.474,14,23,0.609,9,31,40,24,8,5,11,21,2.0
42016,1610612760,OKC,Oklahoma City Thunder,0041600162,2017-04-19,OKC @ HOU,L,238,111,40,97,0.412,7,30,0.233,24,28,0.857,17,31,48,20,9,11,7,24,-4.0
42016,1610612760,OKC,Oklahoma City Thunder,0041600161,2017-04-16,OKC @ HOU,L,240,87,30,81,0.37,9,29,0.31,18,23,0.783,7,34,41,19,8,5,15,19,-31.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601225,2017-04-12,OKC vs. DEN,L,240,105,43,101,0.426,8,25,0.32,11,17,0.647,14,37,51,20,10,8,12,24,-6.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601213,2017-04-11,OKC @ MIN,W,240,100,37,86,0.43,7,22,0.318,19,25,0.76,18,36,54,22,7,4,17,21,2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601198,2017-04-09,OKC @ DEN,W,242,106,40,96,0.417,6,25,0.24,20,22,0.909,18,36,54,19,7,3,12,19,1.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601186,2017-04-07,OKC @ PHX,L,240,99,34,92,0.37,7,30,0.233,24,33,0.727,22,26,48,13,1,3,9,26,-21.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601167,2017-04-05,OKC @ MEM,W,241,103,37,85,0.435,14,31,0.452,15,24,0.625,12,32,44,19,8,3,12,20,3.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601159,2017-04-04,OKC vs. MIL,W,241,110,40,84,0.476,9,28,0.321,21,25,0.84,11,42,53,29,9,7,13,20,31.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601142,2017-04-02,OKC vs. CHA,L,239,101,39,84,0.464,12,31,0.387,11,12,0.917,7,35,42,19,10,5,24,20,-12.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601135,2017-03-31,OKC vs. SAS,L,241,95,33,81,0.407,6,21,0.286,23,27,0.852,13,33,46,21,7,3,18,21,-5.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601112,2017-03-29,OKC @ ORL,W,265,114,43,102,0.422,10,33,0.303,18,28,0.643,11,46,57,18,11,7,11,20,8.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601100,2017-03-27,OKC @ DAL,W,240,92,37,85,0.435,6,23,0.261,12,14,0.857,11,37,48,17,10,7,17,21,1.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601091,2017-03-26,OKC @ HOU,L,240,125,47,94,0.5,11,30,0.367,20,28,0.714,15,26,41,27,15,3,16,21,-12.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601062,2017-03-22,OKC vs. PHI,W,239,122,48,88,0.545,4,16,0.25,22,30,0.733,18,36,54,26,7,8,16,17,25.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601049,2017-03-20,OKC vs. GSW,L,239,95,37,87,0.425,4,21,0.19,17,31,0.548,12,28,40,18,10,2,11,19,-16.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601028,2017-03-18,OKC vs. SAC,W,241,110,41,82,0.5,10,26,0.385,18,25,0.72,13,36,49,23,7,4,14,21,16.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601015,2017-03-16,OKC @ TOR,W,241,123,47,88,0.534,14,25,0.56,15,19,0.789,10,37,47,33,10,1,18,22,21.0
22016,1610612760,OKC,Oklahoma City Thunder,0021601000,2017-03-14,OKC @ BKN,W,240,122,44,89,0.494,10,22,0.455,24,34,0.706,13,31,44,30,13,6,13,27,18.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600973,2017-03-11,OKC vs. UTA,W,239,112,43,86,0.5,8,23,0.348,18,24,0.75,12,31,43,23,7,7,12,20,8.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600962,2017-03-09,OKC vs. SAS,W,240,102,41,89,0.461,6,20,0.3,14,21,0.667,15,33,48,23,10,3,11,22,10.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600946,2017-03-07,OKC vs. POR,L,242,121,44,85,0.518,10,25,0.4,23,30,0.767,12,27,39,16,4,1,17,25,-5.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600932,2017-03-05,OKC @ DAL,L,240,89,33,82,0.402,2,22,0.091,21,30,0.7,13,36,49,19,4,2,15,21,-15.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600916,2017-03-03,OKC @ PHX,L,239,111,37,87,0.425,9,35,0.257,28,35,0.8,11,36,47,14,10,5,19,30,-7.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600908,2017-03-02,OKC @ POR,L,241,109,34,86,0.395,11,29,0.379,30,32,0.938,12,28,40,11,9,7,12,25,-5.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600893,2017-02-28,OKC vs. UTA,W,239,109,39,76,0.513,15,22,0.682,16,23,0.696,6,36,42,20,5,7,14,17,3.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600880,2017-02-26,OKC vs. NOP,W,239,118,42,88,0.477,6,21,0.286,28,37,0.757,16,37,53,17,4,0,13,29,8.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600861,2017-02-24,OKC vs. LAL,W,239,110,44,97,0.454,10,24,0.417,12,17,0.706,14,45,59,28,9,6,17,14,17.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600845,2017-02-15,OKC vs. NYK,W,240,116,41,88,0.466,12,23,0.522,22,31,0.71,12,36,48,21,10,4,12,13,11.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600820,2017-02-13,OKC @ WAS,L,241,98,34,96,0.354,7,34,0.206,23,30,0.767,20,27,47,16,10,2,15,22,-22.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600813,2017-02-11,OKC vs. GSW,L,241,114,40,83,0.482,6,24,0.25,28,36,0.778,12,31,43,20,7,8,19,23,-16.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600796,2017-02-09,OKC vs. CLE,W,240,118,50,106,0.472,8,27,0.296,10,13,0.769,17,34,51,24,10,5,13,23,9.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600770,2017-02-06,OKC @ IND,L,239,90,34,88,0.386,7,28,0.25,15,21,0.714,20,41,61,17,6,11,16,21,-3.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600767,2017-02-05,OKC vs. POR,W,241,105,40,98,0.408,4,18,0.222,21,28,0.75,17,39,56,18,9,5,12,17,6.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600750,2017-02-03,OKC vs. MEM,W,240,114,38,80,0.475,13,26,0.5,25,33,0.758,16,31,47,21,7,3,20,21,12.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600740,2017-02-01,OKC vs. CHI,L,238,100,38,100,0.38,10,37,0.27,14,17,0.824,11,26,37,17,6,4,9,23,-28.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600727,2017-01-31,OKC @ SAS,L,240,94,30,85,0.353,7,28,0.25,27,32,0.844,12,38,50,21,12,7,20,30,-14.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600712,2017-01-29,OKC @ CLE,L,240,91,37,100,0.37,6,26,0.231,11,16,0.688,13,42,55,20,5,4,16,19,-16.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600690,2017-01-26,OKC vs. DAL,W,240,109,37,72,0.514,9,22,0.409,26,36,0.722,7,36,43,13,7,2,16,17,11.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600686,2017-01-25,OKC @ NOP,W,240,114,42,91,0.462,10,27,0.37,20,28,0.714,12,43,55,24,6,11,16,18,9.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600673,2017-01-23,OKC @ UTA,W,238,97,36,83,0.434,6,20,0.3,19,25,0.76,8,37,45,17,6,6,10,23,2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600634,2017-01-18,OKC @ GSW,L,240,100,38,90,0.422,8,28,0.286,16,19,0.842,13,23,36,23,11,6,18,22,-21.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600621,2017-01-16,OKC @ LAC,L,240,98,36,85,0.424,10,30,0.333,16,19,0.842,9,27,36,18,10,4,15,15,-22.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600610,2017-01-15,OKC @ SAC,W,241,122,40,90,0.444,9,28,0.321,33,41,0.805,17,27,44,20,14,4,19,28,4.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600596,2017-01-13,OKC @ MIN,L,240,86,33,85,0.388,3,20,0.15,17,21,0.81,16,31,47,19,10,2,18,21,-10.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600581,2017-01-11,OKC vs. MEM,W,241,103,36,81,0.444,8,26,0.308,23,29,0.793,11,42,53,21,5,4,16,18,8.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600569,2017-01-09,OKC @ CHI,W,241,109,47,83,0.566,7,24,0.292,8,11,0.727,6,36,42,30,5,5,12,17,15.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600555,2017-01-07,OKC vs. DEN,W,240,121,43,89,0.483,12,36,0.333,23,29,0.793,6,43,49,23,8,11,10,20,15.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600540,2017-01-05,OKC @ HOU,L,239,116,41,91,0.451,12,30,0.4,22,27,0.815,16,38,54,15,6,9,9,21,-2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600529,2017-01-04,OKC @ CHA,L,240,112,42,96,0.438,9,30,0.3,19,23,0.826,14,37,51,22,6,3,14,31,-11.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600513,2017-01-02,OKC @ MIL,L,241,94,36,78,0.462,9,27,0.333,13,19,0.684,8,32,40,20,7,5,10,20,-4.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600507,2016-12-31,OKC vs. LAC,W,242,114,37,78,0.474,10,29,0.345,30,35,0.857,8,36,44,25,9,6,9,20,26.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600487,2016-12-29,OKC @ MEM,L,240,80,25,74,0.338,4,22,0.182,26,38,0.684,14,25,39,9,5,7,18,18,-34.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600473,2016-12-27,OKC @ MIA,W,239,106,42,82,0.512,5,19,0.263,17,25,0.68,14,32,46,21,3,4,17,21,12.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600459,2016-12-25,OKC vs. MIN,W,240,112,42,82,0.512,8,24,0.333,20,24,0.833,9,33,42,26,8,4,15,24,12.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600445,2016-12-23,OKC @ BOS,W,239,117,41,80,0.513,11,26,0.423,24,36,0.667,10,34,44,27,5,6,13,21,5.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600433,2016-12-21,OKC @ NOP,W,240,121,45,88,0.511,11,28,0.393,20,24,0.833,13,36,49,22,8,6,10,20,11.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600415,2016-12-19,OKC vs. ATL,L,240,108,39,87,0.448,10,35,0.286,20,26,0.769,15,29,44,13,8,3,12,18,-2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600399,2016-12-17,OKC vs. PHX,W,240,114,41,81,0.506,7,16,0.438,25,34,0.735,10,32,42,28,12,4,13,21,13.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600382,2016-12-14,OKC @ UTA,L,241,89,30,82,0.366,6,19,0.316,23,27,0.852,13,25,38,14,4,3,9,18,-20.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600373,2016-12-13,OKC @ POR,L,239,95,33,87,0.379,8,27,0.296,21,28,0.75,16,27,43,18,10,2,21,21,-19.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600357,2016-12-11,OKC vs. BOS,W,241,99,41,83,0.494,3,21,0.143,14,27,0.519,15,34,49,17,9,7,12,9,3.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600341,2016-12-09,OKC vs. HOU,L,239,99,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,-3.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600307,2016-12-05,OKC @ ATL,W,240,102,37,80,0.463,10,31,0.323,18,28,0.643,8,35,43,26,9,5,19,27,3.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600301,2016-12-04,OKC vs. NOP,W,242,101,41,89,0.461,6,28,0.214,13,26,0.5,11,48,59,24,7,5,15,15,9.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600270,2016-11-30,OKC vs. WAS,W,265,126,46,95,0.484,12,30,0.4,22,31,0.71,9,38,47,28,10,4,13,22,11.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600255,2016-11-28,OKC @ NYK,W,240,112,46,92,0.5,8,22,0.364,12,18,0.667,17,36,53,25,4,7,14,22,9.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600242,2016-11-26,OKC vs. DET,W,240,106,42,83,0.506,8,23,0.348,14,26,0.538,10,33,43,23,4,3,10,16,18.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600235,2016-11-25,OKC @ DEN,W,264,132,48,96,0.5,13,26,0.5,23,29,0.793,7,33,40,29,11,4,12,21,3.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600224,2016-11-23,OKC @ SAC,L,240,101,32,76,0.421,7,25,0.28,30,38,0.789,5,33,38,18,7,7,9,21,-15.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600211,2016-11-22,OKC @ LAL,L,240,109,45,92,0.489,11,27,0.407,8,11,0.727,11,29,40,29,11,6,15,14,-2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600195,2016-11-20,OKC vs. IND,L,264,111,44,101,0.436,10,36,0.278,13,18,0.722,15,34,49,28,10,7,20,23,-4.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600178,2016-11-18,OKC vs. BKN,W,239,124,49,89,0.551,7,26,0.269,19,24,0.792,10,36,46,23,9,5,16,24,19.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600164,2016-11-16,OKC vs. HOU,W,239,105,40,84,0.476,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600147,2016-11-14,OKC @ DET,L,240,88,33,88,0.375,5,27,0.185,17,22,0.773,13,38,51,16,3,6,15,21,-16.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600141,2016-11-13,OKC vs. ORL,L,241,117,47,92,0.511,7,25,0.28,16,26,0.615,12,30,42,22,4,6,10,19,-2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600126,2016-11-11,OKC vs. LAC,L,239,108,38,88,0.432,16,28,0.571,16,19,0.842,9,36,45,21,3,1,16,27,-2.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600112,2016-11-09,OKC vs. TOR,L,240,102,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,-10.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600097,2016-11-07,OKC vs. MIA,W,239,97,37,85,0.435,9,28,0.321,14,17,0.824,10,37,47,24,8,5,16,18,12.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600079,2016-11-05,OKC vs. MIN,W,240,112,45,86,0.523,7,16,0.438,15,24,0.625,11,30,41,24,9,9,12,21,20.0
22016,1610612760,OKC,Oklahoma City Thunder,0021600069,2016-11-03,OKC @ GSW,L,239,96,35,87,0.402,10,27,0.37,16,28,0.571,13,28,41,20,8,6,16,20,-26.0
